0.09670757476532246,2.456756321076804,4.449002393566153,6.2151118967910906,7.850132849712105,9.407122625754738,10.922183071051897,12.42421229052617,13.940276034883402,15.500123220856581,17.14236244778606,18.927399911714918,20.978667172549926,23.837468726927266,0.05
0.10650489900109134,2.2728667801291413,4.111278003756231,5.739233569326721,7.245113583075623,8.678158871046703,10.071830701724714,11.452849917854383,12.846144319665024,14.27895137341628,15.786312270869717,17.422281173472143,19.29420261050968,21.808613357049587,0.1
0.1158704151283595,2.1235419245296456,3.8356591857496785,5.350074030430197,6.749887040034289,8.081213802661805,9.375326678601398,10.657136244974136,11.94979569966047,13.278467594895949,14.67526861866861,16.189114765139372,17.914715236874876,20.173967509040434,0.15000000000000002
0.12493415274918307,1.9990765100365833,3.6048073799814135,5.023404685623623,6.333714583211051,7.579246858541434,8.789423031938492,9.987616191614674,11.195473592267705,12.436404665401987,13.740074494133705,15.151150017469647,16.754189083038153,18.813239512554716,0.2
0.13377079537959785,1.8932991152798149,3.407763619691864,4.743987347742124,5.97733318087609,7.149107964452302,8.287145734064435,9.413493814931837,10.548501053771087,11.71407126594757,12.937779944500317,14.260720177760003,15.75914365169993,17.655376051849736,0.25
0.14242854410026762,1.802007877027179,3.237072824630029,4.501479053752703,5.667693652002153,6.7751392211456025,7.850272849182453,8.913985263509694,9.985492041093801,11.085387336619753,12.239441894712378,13.485700873183232,14.89351262803779,16.653909903854807,0.3
0.15094075325203798,1.7222134607931385,3.087419303348947,4.28850824750225,5.3955038939485656,6.446200246247723,7.465848846929202,8.474321846118938,9.489835867587768,10.53183396057226,11.624510985431503,12.803282005645695,14.131679098144236,15.776537650881869,0.35
0.15933161818515246,1.6517199239609632,2.9548820793674753,4.099633109159164,5.153904953237928,6.154070352664371,7.124316764227844,8.083612179235313,9.049285398615304,10.039758900238292,11.07783871005654,12.196647351169851,13.454757659504034,14.999825639771066,0.39999999999999997
0.1676193146583607,1.5888722281227443,2.836491056312491,3.9307250642535956,4.93769096862133,5.892509963299884,6.818423421058993,7.7335912172409165,8.654547539305522,9.59880328275553,10.587930681388736,11.653036253652918,12.848419235296092,14.306215257221472,0.44999999999999996
0.1758178465546481,1.5323968509798975,2.7299481431302453,3.7785829103543525,4.742822141147894,5.656675599091073,6.542537896519812,7.417842241406233,8.298407276452407,9.200924407911344,10.145862172410132,11.16254050144394,12.301541236424972,13.682220739827455,0.49999999999999994
