0.10498157912010107,2.4021261453633027,4.346377754630023,6.071504170220159,7.673079993952219,9.205190508522909,10.705763174879053,12.206828222380848,13.740940872894143,15.348162568569233,17.089208081419436,19.08588742677799,21.855365763485892,0.05
0.11545683347496012,2.2248966083562625,4.020487417256877,5.611747596484821,7.08773732967936,8.498710393842698,9.879823220955913,11.26065587218789,12.671101589628066,14.147632547181235,15.744771738667906,17.56896573732693,20.01531429950643,0.1
0.12548430567418534,2.0806297727384018,3.75392408104792,5.234938226522788,6.607556749840003,7.918889641691287,9.201793978218026,10.4838130932501,11.79263484561681,13.161779362889382,14.6407425356631,16.323844988215054,18.527523226919858,0.15000000000000002
0.1351949666179435,1.9601571203042214,3.530301441880301,4.91816871524669,6.20345414971105,7.430640487616609,8.630638837883078,9.829263644934775,11.052335731084938,12.330893792561394,13.71026272508824,15.274976783203407,17.286851170936472,0.2
0.14466561767522024,1.857610612381692,3.339181600440675,4.646908495571572,5.8570382761155555,7.011826694389051,8.140514075590723,9.26742484243452,10.416773981350474,11.61748007883358,12.911348932924062,14.374872537176582,16.230016091041605,0.25
0.15394633171480127,1.7689834204672592,3.1734384202071397,4.411254753135507,5.555795862131023,6.6474069588864335,7.713877404919521,8.778232229455083,9.863288022767698,10.996128326758242,12.215548965131115,13.591330519230343,15.315275999263,0.3
0.16307196171387442,1.6914197958010593,3.0279797939078583,4.204132298640817,5.2907926543464985,6.3266493762927825,7.338219686278719,8.347384516352545,9.375730349092546,10.448735324865018,11.6025908962298,12.901401426359321,14.513470107362943,0.35
0.1720678821094731,1.622818803651909,2.899043728402684,4.020309007721295,5.055421509991794,6.041619066247671,7.004294267327134,7.964312486284082,8.942168940587127,9.961924521044528,11.057494875058696,12.288127317469987,13.803378428276796,0.39999999999999997
0.18095319747055474,1.5615949994606488,2.7837770448988,3.855810191380826,4.844660687825718,5.7862845415588575,6.705072741595048,7.620982841539343,8.553534909892607,9.525528906770028,10.56887457866176,11.738619945127402,13.16906711295792,0.44999999999999996
0.18974264960654022,1.506526873150935,2.6799696498307037,3.707550518567634,4.654608770029418,5.555958269748743,6.435091984219172,7.311150904720991,8.202778177630341,9.131644273477011,10.127877533462295,11.242862107921834,12.598278383580858,0.49999999999999994
0.19844784820355602,1.456656293571023,2.585878603153887,3.5730911283936875,4.482178553164675,5.346929132064673,6.19002572481074,7.0298707417268,7.884314307853025,8.774009069572946,9.727490721566816,10.792920673659955,12.081387054135622,0.5499999999999999
0.20707812341532722,1.4112199626060133,2.500108005388115,3.4504739632472674,4.324888500232804,5.15621225223958,5.966393125576732,6.7731620858377,7.593648485622532,8.447582836730458,9.362068337027896,10.382410597328084,11.61069090936634,0.6
0.21564102045280756,1.369601767941217,2.421525458978969,3.338106627200126,4.180717886532043,4.981375318956534,5.761356564100202,6.5377793450206685,7.327114927363472,8.14825436690367,9.027005490865193,10.006126750318419,11.179959595669402,0.65
0.22414275180239482,1.331298242743059,2.3492011981240797,3.234678471432737,4.048001336881855,4.820412261282238,5.572574638730297,6.321043710953517,7.081687393628714,7.872629217940912,8.718499928361116,9.659772567913873,10.784072733499178,0.7000000000000001
0.23258847301841432,1.2958935947118289,2.2823639691423923,3.1390997207731073,3.9253522994369074,4.671651582887608,5.398095521333961,6.120721393499989,6.854841841037542,7.617875848834849,8.43337982701856,9.339765189627245,10.418779838116366,0.7500000000000001
0.24098249933837892,1.263041117177951,2.2203680347657926,3.050455891924643,3.8116057363108764,4.533687725675492,5.2362771157449055,5.934932466482209,6.644453595340943,7.381610396969876,8.168974762502971,9.043089202723868,10.080517797020928,0.8000000000000002
0.2493284695315247,1.2324491807833553,2.16266819709371,2.967973235223464,3.7057746546247623,4.405329006114382,5.085726497220319,5.7620817300816265,6.448719362494357,7.161809286568683,7.9230178383947605,8.767185728318145,9.766273522948781,0.8500000000000002
0.25762947180068735,1.2038705326386199,2.1088006301748017,2.8909921668703698,3.6070166669615706,4.285557556226274,4.945253313860788,5.600805512491439,6.26609721909757,6.956741982211592,7.693570374426552,8.50986709139872,9.473479007667034,0.9000000000000002
0.26588814187703824,1.1770940206301421,2.058367988687407,2.8189465879633455,3.514607940720836,4.173498106691167,4.813833469541617,5.449930207261448,6.095259839367821,6.764918572982876,7.478963202764242,8.269250325194617,9.19993003494601,0.9500000000000003
0.27410674040176436,1.151938121088735,2.01102770919901,2.7513476039916798,3.427922671955017,4.068393380408617,4.690580492367762,5.308439582242229,5.935057614950594,6.585048440832524,7.2777503774588945,8.043704750985391,8.943722446341749,1.0000000000000002
0.282287214647869,1.128245824599454,1.9664827258497803,2.687770577151261,3.3464167450038182,3.9695844948413224,4.574722726125594,5.175448733989952,5.784489269415883,6.416007326275941,7.088672288306885,7.831810220002878,8.703201616920667,1.0500000000000003
0.2904312482511756,1.1058805566066339,1.9244740333860542,2.6278447328890087,3.2696146018477243,3.8764952056972946,4.465584987555756,5.050183138683585,5.64267822055997,6.256810834328196,6.910625987528292,7.632323531064897,8.476922001242851,1.1000000000000003
0.29854030164864026,1.0847228949422687,1.8847746788653996,2.571244745331096,3.197098599892321,3.7886191293917517,4.362573686860407,4.931961655423809,5.508853400223633,6.106592935070735,6.742641110332613,7.444151187461128,8.26361444608148,1.1500000000000004
0.3066156452382555,1.0646679072067073,1.8471848691586004,2.5176838710776184,3.1285003183181472,3.7055092987696856,4.26516466125259,4.820182625913944,5.382333566355215,5.96458837742469,6.583860178263883,7.266327119362189,8.062159557628732,1.2000000000000004
